"AUDIT_ID","WORKFLOW_NAME","STEP_NAME","STEP_ORDER","INPUT_PARAMS","OUTPUT_RESULT","EXECUTION_TIME_MS","STATUS","EXECUTED_BY","EXECUTED_AT"
1833,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=829,severity=MEDIUM","AI decision=CLEAR | reason=Cost per kg is within the normal range (1.69x the peer median of $0.2558) and there are no sanctions matches (0).",6888,"SUCCESS","CPH","2026-08-02 00:39:09.377"
1834,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Trung Nguyen Coffee","Marketplace screening completed",197,"SUCCESS","CPH","2026-08-02 00:39:09.912"
1835,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=829,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Cost per kg is within the normal range (1.69x the peer median of $0.2558) and there are no sanctions matches (0).",918,"SUCCESS","CPH","2026-08-02 00:39:11.078"
1836,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=5992","{""status"":""SUCCESS"",""sap_document"":""5000005992"",""bl_id"":5992}",870,"SUCCESS","CPH","2026-08-02 00:39:12.277"
1837,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=831,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4978,"SUCCESS","CPH","2026-08-02 00:39:17.664"
1838,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viettel Electronics","Marketplace screening completed",183,"SUCCESS","CPH","2026-08-02 00:39:18.170"
1839,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=831,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",830,"SUCCESS","CPH","2026-08-02 00:39:19.250"
1840,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=7120","{""status"":""SUCCESS"",""sap_document"":""5000007120"",""bl_id"":7120}",814,"SUCCESS","CPH","2026-08-02 00:39:20.404"
1841,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=832,severity=MEDIUM","AI decision=CLEAR | reason=Cost per kg is within the normal range (1.14x the peer median of $0.2558), no sanctions matches, and both counterparties are recognizable real businesses.",21437,"SUCCESS","CPH","2026-08-02 00:39:42.223"
1842,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Hoa Sen Group","Marketplace screening completed",191,"SUCCESS","CPH","2026-08-02 00:39:42.756"
1843,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=832,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Cost per kg is within the normal range (1.14x the peer median of $0.2558), no sanctions matches, and both counterparties are recognizable real businesses.",847,"SUCCESS","CPH","2026-08-02 00:39:43.894"
1844,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=4695","{""status"":""SUCCESS"",""sap_document"":""5000004695"",""bl_id"":4695}",786,"SUCCESS","CPH","2026-08-02 00:39:45.015"
1845,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=708,severity=MEDIUM","AI decision=ESCALATE | reason=Cost per kg is not computable and the container number contains prohibited characters.",5346,"SUCCESS","CPH","2026-08-02 00:39:50.792"
1846,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"","Marketplace screening completed",220,"SUCCESS","CPH","2026-08-02 00:39:51.333"
1847,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=708,action=ESCALATE (decided by AI)","Action executed: ESCALATE | reason=Cost per kg is not computable and the container number contains prohibited characters.",1136,"SUCCESS","CPH","2026-08-02 00:39:52.728"
1848,"FULL_PIPELINE_V2","SAP_POST",5,"alert_id=708","{""status"":""SKIPPED"",""reason"":""SAP posting only runs after a CLEAR decision""}",0,"SKIPPED","CPH","2026-08-02 00:39:52.969"
1849,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=302,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4435,"SUCCESS","CPH","2026-08-02 00:39:57.858"
1850,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"LG Display Vietnam","Marketplace screening completed",211,"SUCCESS","CPH","2026-08-02 00:39:58.393"
1851,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=302,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",829,"SUCCESS","CPH","2026-08-02 00:39:59.458"
1852,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=4881","{""status"":""SUCCESS"",""sap_document"":""5000004881"",""bl_id"":4881}",799,"SUCCESS","CPH","2026-08-02 00:40:00.594"
1853,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=303,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",5978,"SUCCESS","CPH","2026-08-02 00:40:06.967"
1854,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Adidas Sourcing Ltd","Marketplace screening completed",196,"SUCCESS","CPH","2026-08-02 00:40:07.513"
1855,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=303,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",840,"SUCCESS","CPH","2026-08-02 00:40:08.625"
1856,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=2795","{""status"":""SUCCESS"",""sap_document"":""5000002795"",""bl_id"":2795}",748,"SUCCESS","CPH","2026-08-02 00:40:09.708"
1857,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=304,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4688,"SUCCESS","CPH","2026-08-02 00:40:14.798"
1858,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"ABC Electronics Vietnam","Marketplace screening completed",176,"SUCCESS","CPH","2026-08-02 00:40:15.331"
1859,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=304,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",850,"SUCCESS","CPH","2026-08-02 00:40:16.466"
1860,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=512","{""status"":""SUCCESS"",""sap_document"":""5000000512"",""bl_id"":512}",772,"SUCCESS","CPH","2026-08-02 00:40:17.581"
1861,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=305,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",6380,"SUCCESS","CPH","2026-08-02 00:40:24.337"
1862,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Adidas Sourcing Ltd","Marketplace screening completed",186,"SUCCESS","CPH","2026-08-02 00:40:24.858"
1863,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=305,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",837,"SUCCESS","CPH","2026-08-02 00:40:25.983"
1864,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=9741","{""status"":""SUCCESS"",""sap_document"":""5000009741"",""bl_id"":9741}",725,"SUCCESS","CPH","2026-08-02 00:40:27.038"
1865,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=306,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",32236,"SUCCESS","CPH","2026-08-02 00:40:59.670"
1866,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Intel Products Vietnam","Marketplace screening completed",200,"SUCCESS","CPH","2026-08-02 00:41:00.210"
1867,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=306,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",1250,"SUCCESS","CPH","2026-08-02 00:41:01.759"
1868,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=9402","{""status"":""SUCCESS"",""sap_document"":""5000009402"",""bl_id"":9402}",890,"SUCCESS","CPH","2026-08-02 00:41:03.081"
1869,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=6,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4837,"SUCCESS","CPH","2026-08-02 00:41:08.332"
1870,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Foxconn Vietnam","Marketplace screening completed",186,"SUCCESS","CPH","2026-08-02 00:41:08.843"
1871,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=6,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",842,"SUCCESS","CPH","2026-08-02 00:41:09.955"
1872,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=9921","{""status"":""SUCCESS"",""sap_document"":""5000009921"",""bl_id"":9921}",754,"SUCCESS","CPH","2026-08-02 00:41:11.070"
1873,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=7,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4840,"SUCCESS","CPH","2026-08-02 00:41:16.305"
1874,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Vinamilk Co Ltd","Marketplace screening completed",203,"SUCCESS","CPH","2026-08-02 00:41:16.827"
1875,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=7,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",835,"SUCCESS","CPH","2026-08-02 00:41:17.900"
1876,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=9705","{""status"":""SUCCESS"",""sap_document"":""5000009705"",""bl_id"":9705}",835,"SUCCESS","CPH","2026-08-02 00:41:19.068"
1877,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=8,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4914,"SUCCESS","CPH","2026-08-02 00:41:24.416"
1878,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Foxconn Vietnam","Marketplace screening completed",200,"SUCCESS","CPH","2026-08-02 00:41:24.949"
1879,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=8,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",902,"SUCCESS","CPH","2026-08-02 00:41:26.172"
1880,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=4468","{""status"":""SUCCESS"",""sap_document"":""5000004468"",""bl_id"":4468}",816,"SUCCESS","CPH","2026-08-02 00:41:27.314"
1881,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=9,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",7377,"SUCCESS","CPH","2026-08-02 00:41:35.083"
1882,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Toyota Vietnam","Marketplace screening completed",190,"SUCCESS","CPH","2026-08-02 00:41:35.612"
1883,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=9,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",941,"SUCCESS","CPH","2026-08-02 00:41:36.804"
1884,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=1166","{""status"":""SUCCESS"",""sap_document"":""5000001166"",""bl_id"":1166}",804,"SUCCESS","CPH","2026-08-02 00:41:37.962"
1885,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=10,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",52577,"SUCCESS","CPH","2026-08-02 00:42:30.955"
1886,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Phong Phu Garment","Marketplace screening completed",190,"SUCCESS","CPH","2026-08-02 00:42:31.491"
1887,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=10,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",965,"SUCCESS","CPH","2026-08-02 00:42:32.743"
1888,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=869","{""status"":""SUCCESS"",""sap_document"":""5000000869"",""bl_id"":869}",769,"SUCCESS","CPH","2026-08-02 00:42:33.962"
1889,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=12,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4358,"SUCCESS","CPH","2026-08-02 00:42:38.708"
1890,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viglacera Corp","Marketplace screening completed",179,"SUCCESS","CPH","2026-08-02 00:42:39.209"
1891,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=12,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",853,"SUCCESS","CPH","2026-08-02 00:42:40.336"
1892,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=904","{""status"":""SUCCESS"",""sap_document"":""5000000904"",""bl_id"":904}",778,"SUCCESS","CPH","2026-08-02 00:42:41.446"
1893,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=13,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",19083,"SUCCESS","CPH","2026-08-02 00:43:00.920"
1894,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viettel Electronics","Marketplace screening completed",215,"SUCCESS","CPH","2026-08-02 00:43:01.470"
1895,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=13,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",873,"SUCCESS","CPH","2026-08-02 00:43:02.648"
1896,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=31","{""status"":""SUCCESS"",""sap_document"":""5000000031"",""bl_id"":31}",759,"SUCCESS","CPH","2026-08-02 00:43:03.777"
1897,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=14,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4933,"SUCCESS","CPH","2026-08-02 00:43:09.145"
1898,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Samsung Vietnam","Marketplace screening completed",185,"SUCCESS","CPH","2026-08-02 00:43:09.660"
1899,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=14,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",845,"SUCCESS","CPH","2026-08-02 00:43:10.745"
1900,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=8073","{""status"":""SUCCESS"",""sap_document"":""5000008073"",""bl_id"":8073}",736,"SUCCESS","CPH","2026-08-02 00:43:11.828"
1901,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=15,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4765,"SUCCESS","CPH","2026-08-02 00:43:17.005"
1902,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Vinamilk Co Ltd","Marketplace screening completed",176,"SUCCESS","CPH","2026-08-02 00:43:17.517"
1903,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=15,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",852,"SUCCESS","CPH","2026-08-02 00:43:18.618"
1904,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=1052","{""status"":""SUCCESS"",""sap_document"":""5000001052"",""bl_id"":1052}",850,"SUCCESS","CPH","2026-08-02 00:43:19.826"
1905,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=16,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4604,"SUCCESS","CPH","2026-08-02 00:43:24.909"
1906,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Honda Vietnam","Marketplace screening completed",193,"SUCCESS","CPH","2026-08-02 00:43:25.430"
1907,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=16,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",848,"SUCCESS","CPH","2026-08-02 00:43:26.543"
1908,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=1513","{""status"":""SUCCESS"",""sap_document"":""5000001513"",""bl_id"":1513}",772,"SUCCESS","CPH","2026-08-02 00:43:27.662"
1909,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=17,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4912,"SUCCESS","CPH","2026-08-02 00:43:33.035"
1910,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Nike Vietnam","Marketplace screening completed",195,"SUCCESS","CPH","2026-08-02 00:43:33.563"
1911,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=17,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",819,"SUCCESS","CPH","2026-08-02 00:43:34.632"
1912,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=5466","{""status"":""SUCCESS"",""sap_document"":""5000005466"",""bl_id"":5466}",729,"SUCCESS","CPH","2026-08-02 00:43:35.914"
1913,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=18,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.",5215,"SUCCESS","CPH","2026-08-02 00:43:41.611"
1914,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Binh Tien Consumer","Marketplace screening completed",189,"SUCCESS","CPH","2026-08-02 00:43:42.118"
1915,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=18,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognizable real businesses.",1015,"SUCCESS","CPH","2026-08-02 00:43:43.456"
1916,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=8774","{""status"":""SUCCESS"",""sap_document"":""5000008774"",""bl_id"":8774}",782,"SUCCESS","CPH","2026-08-02 00:43:44.586"
1917,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=19,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",5023,"SUCCESS","CPH","2026-08-02 00:43:50.007"
1918,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Foxconn Vietnam","Marketplace screening completed",188,"SUCCESS","CPH","2026-08-02 00:43:50.536"
1919,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=19,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",2141,"SUCCESS","CPH","2026-08-02 00:43:52.925"
1920,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=4090","{""status"":""SUCCESS"",""sap_document"":""5000004090"",""bl_id"":4090}",782,"SUCCESS","CPH","2026-08-02 00:43:54.057"
1921,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=20,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",26698,"SUCCESS","CPH","2026-08-02 00:44:21.158"
1922,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viettel Electronics","Marketplace screening completed",211,"SUCCESS","CPH","2026-08-02 00:44:21.713"
1923,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=20,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",864,"SUCCESS","CPH","2026-08-02 00:44:22.902"
1924,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=354","{""status"":""SUCCESS"",""sap_document"":""5000000354"",""bl_id"":354}",809,"SUCCESS","CPH","2026-08-02 00:44:24.054"
1925,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=21,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4554,"SUCCESS","CPH","2026-08-02 00:44:28.992"
1926,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Hoa Sen Group","Marketplace screening completed",204,"SUCCESS","CPH","2026-08-02 00:44:29.536"
1927,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=21,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",833,"SUCCESS","CPH","2026-08-02 00:44:30.605"
1928,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=1582","{""status"":""SUCCESS"",""sap_document"":""5000001582"",""bl_id"":1582}",757,"SUCCESS","CPH","2026-08-02 00:44:31.702"
1929,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=22,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4925,"SUCCESS","CPH","2026-08-02 00:44:37.013"
1930,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viglacera Corp","Marketplace screening completed",186,"SUCCESS","CPH","2026-08-02 00:44:37.517"
1931,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=22,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",814,"SUCCESS","CPH","2026-08-02 00:44:38.593"
1932,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=9709","{""status"":""SUCCESS"",""sap_document"":""5000009709"",""bl_id"":9709}",816,"SUCCESS","CPH","2026-08-02 00:44:39.728"
1933,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=23,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4751,"SUCCESS","CPH","2026-08-02 00:44:44.893"
1934,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"Viettel Electronics","Marketplace screening completed",235,"SUCCESS","CPH","2026-08-02 00:44:45.675"
1935,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=23,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",838,"SUCCESS","CPH","2026-08-02 00:44:46.811"
1936,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=4","{""status"":""SUCCESS"",""sap_document"":""5000000004"",""bl_id"":4}",730,"SUCCESS","CPH","2026-08-02 00:44:47.887"
1937,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=24,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",21884,"SUCCESS","CPH","2026-08-02 00:45:10.196"
1938,"FULL_PIPELINE_V2","SANCTIONS_SCREEN",3,"ABC Electronics Vietnam","Marketplace screening completed",207,"SUCCESS","CPH","2026-08-02 00:45:10.802"
1939,"FULL_PIPELINE_V2","AUTO_REMEDIATE",4,"alert_id=24,action=CLEAR (decided by AI)","Action executed: CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",891,"SUCCESS","CPH","2026-08-02 00:45:11.992"
1940,"FULL_PIPELINE_V2","SAP_POST",5,"bl_id=9723","{""status"":""SUCCESS"",""sap_document"":""5000009723"",""bl_id"":9723}",1190,"SUCCESS","CPH","2026-08-02 00:45:13.523"
1941,"FULL_PIPELINE_V2","AI_INVESTIGATE",2,"alert_id=25,severity=MEDIUM","AI decision=CLEAR | reason=Sanctions matches = 0, cost-per-kg band is NORMAL_AT_OR_BELOW_5X_MEDIAN, and both counterparties are recognisable real businesses.",4933,"SUCCESS","CPH","2026-08-02 00:45:18.859"
